word,doc
uisibilis,Lex Visigothorum.docx
uisito,Lex Visigothorum.docx
uisus,Lex Visigothorum.docx
uita,Lex Visigothorum.docx
uitio,Lex Visigothorum.docx
uitiosus,Lex Visigothorum.docx
uito,Lex Visigothorum.docx
uiuidus,Lex Visigothorum.docx
uiuo,Lex Visigothorum.docx
uiuum,Lex Visigothorum.docx
uiuus,Lex Visigothorum.docx
ulciscor,Lex Visigothorum.docx
ullatenus,Lex Visigothorum.docx
ullus,Lex Visigothorum.docx
ulterior,Lex Visigothorum.docx
ultimum,Lex Visigothorum.docx
ultimus,Lex Visigothorum.docx
ultio,Lex Visigothorum.docx
ultor,Lex Visigothorum.docx
ultra,Lex Visigothorum.docx
ultrix,Lex Visigothorum.docx
umquam,Lex Visigothorum.docx
unanimis,Lex Visigothorum.docx
unanimus,Lex Visigothorum.docx
uncia,Lex Visigothorum.docx
unda,Lex Visigothorum.docx
unde,Lex Visigothorum.docx
undecimus,Lex Visigothorum.docx
undelibet,Lex Visigothorum.docx
undo,Lex Visigothorum.docx
uniformis,Lex Visigothorum.docx
unigenitus,Lex Visigothorum.docx
universalis,Lex Visigothorum.docx
universaliter,Lex Visigothorum.docx
universi,Lex Visigothorum.docx
universitas,Lex Visigothorum.docx
universum,Lex Visigothorum.docx
universus,Lex Visigothorum.docx
unquam,Lex Visigothorum.docx
unus,Lex Visigothorum.docx
unusquisque,Lex Visigothorum.docx
uoco,Lex Visigothorum.docx
uolo,Lex Visigothorum.docx
uolumen,Lex Visigothorum.docx
uomitus,Lex Visigothorum.docx
urbanus,Lex Visigothorum.docx
urgueo,Lex Visigothorum.docx
usitatus,Lex Visigothorum.docx
usque,Lex Visigothorum.docx
usquequaque,Lex Visigothorum.docx
usquequo,Lex Visigothorum.docx
usufructuaria,Lex Visigothorum.docx
usufructuarius,Lex Visigothorum.docx
usumfructum,Lex Visigothorum.docx
usurpatio,Lex Visigothorum.docx
usurpator,Lex Visigothorum.docx
usurpo,Lex Visigothorum.docx
usus,Lex Visigothorum.docx
uter,Lex Visigothorum.docx
uterinus,Lex Visigothorum.docx
uterque,Lex Visigothorum.docx
uterum,Lex Visigothorum.docx
utilis,Lex Visigothorum.docx
utilitas,Lex Visigothorum.docx
utique,Lex Visigothorum.docx
utor,Lex Visigothorum.docx
utris,Lex Visigothorum.docx
uxor,Lex Visigothorum.docx
vacca,Lex Visigothorum.docx
vacuum,Lex Visigothorum.docx
vagor,Lex Visigothorum.docx
valde,Lex Visigothorum.docx
valens,Lex Visigothorum.docx
vallum,Lex Visigothorum.docx
valor,Lex Visigothorum.docx
vanesco,Lex Visigothorum.docx
vastatio,Lex Visigothorum.docx
vasto,Lex Visigothorum.docx
vehementer,Lex Visigothorum.docx
vehiculum,Lex Visigothorum.docx
vello,Lex Visigothorum.docx
velox,Lex Visigothorum.docx
venator,Lex Visigothorum.docx
vendico,Lex Visigothorum.docx
venditio,Lex Visigothorum.docx
vendito,Lex Visigothorum.docx
venditor,Lex Visigothorum.docx
venditum,Lex Visigothorum.docx
vendo,Lex Visigothorum.docx
venumdo,Lex Visigothorum.docx
venusto,Lex Visigothorum.docx
verbera,Lex Visigothorum.docx
verberatus,Lex Visigothorum.docx
verbero,Lex Visigothorum.docx
verbum,Lex Visigothorum.docx
vereor,Lex Visigothorum.docx
verro,Lex Visigothorum.docx
versus,Lex Visigothorum.docx
verto,Lex Visigothorum.docx
verumtamen,Lex Visigothorum.docx
vescor,Lex Visigothorum.docx
vespertinus,Lex Visigothorum.docx
vester,Lex Visigothorum.docx
vestigium,Lex Visigothorum.docx
vestimentum,Lex Visigothorum.docx
vestio,Lex Visigothorum.docx
vestis,Lex Visigothorum.docx
veto,Lex Visigothorum.docx
vetusto,Lex Visigothorum.docx
vetustus,Lex Visigothorum.docx
vexo,Lex Visigothorum.docx
viator,Lex Visigothorum.docx
vibro,Lex Visigothorum.docx
vicensimus,Lex Visigothorum.docx
vicesima,Lex Visigothorum.docx
vicis,Lex Visigothorum.docx
vicissitudo,Lex Visigothorum.docx
victrix,Lex Visigothorum.docx
victus,Lex Visigothorum.docx
viginti,Lex Visigothorum.docx
vigor,Lex Visigothorum.docx
vilis,Lex Visigothorum.docx
villa,Lex Visigothorum.docx
vincio,Lex Visigothorum.docx
vinco,Lex Visigothorum.docx
vinculum,Lex Visigothorum.docx
vindemia,Lex Visigothorum.docx
vindemialia,Lex Visigothorum.docx
vindicatio,Lex Visigothorum.docx
vindicator,Lex Visigothorum.docx
vindico,Lex Visigothorum.docx
vindicta,Lex Visigothorum.docx
vinum,Lex Visigothorum.docx
violator,Lex Visigothorum.docx
violens,Lex Visigothorum.docx
violenter,Lex Visigothorum.docx
violentia,Lex Visigothorum.docx
violentus,Lex Visigothorum.docx
virga,Lex Visigothorum.docx
virginitas,Lex Visigothorum.docx
virgo,Lex Visigothorum.docx
virilis,Lex Visigothorum.docx
virtus,Lex Visigothorum.docx
visio,Lex Visigothorum.docx
vitis,Lex Visigothorum.docx
vitium,Lex Visigothorum.docx
vivax,Lex Visigothorum.docx
vocabulum,Lex Visigothorum.docx
volatilis,Lex Visigothorum.docx
voluntarie,Lex Visigothorum.docx
voluntarius,Lex Visigothorum.docx
voluntas,Lex Visigothorum.docx
voluptuosus,Lex Visigothorum.docx
vos,Lex Visigothorum.docx
votum,Lex Visigothorum.docx
vox,Lex Visigothorum.docx
vulnero,Lex Visigothorum.docx
vulnus,Lex Visigothorum.docx
zelo,Lex Visigothorum.docx
zelus,Lex Visigothorum.docx
